gene_name	logFC	lfcSE	stat	pvalue	padj
POLR2J3	1.07197090744111	0.320959391921131	3.33989574514312	0.000838098459418691	0.00370682776665795
SH3BP5	1.41422360915298	0.424005095237197	3.33539295880827	0.000851789394938627	0.00375461065497806
ARL17A	-1.96329188631214	0.589186515537236	-3.33220777213809	0.000861599045574924	0.00378502013151777
ARFIP1	1.17731826855647	0.354028861352727	3.3254866963614	0.000882643123233972	0.00386441169891776
C17orf103	-1.09660261015968	0.33009985626915	-3.32203298284853	0.000893641296771287	0.00389943478602325
KLHL24	1.11144045833614	0.335254675730323	3.3152124005876	0.000915735160134867	0.00397804327359256
ODF3B	1.31108252041684	0.395984823269806	3.31094133757628	0.000929826988546175	0.00402581030224043
CPSF7	1.04161812309715	0.31502897677016	3.30642004356666	0.000944963150030349	0.00408680847923325
RPL6	1.0483717846489	0.317468602979313	3.3022849340387	0.000959005982541851	0.00413379263855885
GAPDH	1.62551838865484	0.492502457790956	3.30052848049906	0.00096502918337154	0.00415516428734258
MORF4L2	1.48320256575791	0.449472540586717	3.29987358921151	0.000967283878210836	0.00416028049492885
GAA	1.17065053318057	0.354803089495132	3.29943725925934	0.0009687888053652	0.00416216423979036
NFKBID	1.4630869361676	0.444054667377406	3.29483517155357	0.00098479425194236	0.00422162898552434
PTBP1	1.17243488860697	0.357249806025037	3.28183492008614	0.00103133964552507	0.00438741107654665
PRKACA	-1.13348733410612	0.345625654301986	-3.27952314881045	0.00103982679042071	0.00441869750482701
TIMP2	-1.14275709818636	0.348945132211971	-3.27489049909478	0.00105702937003034	0.00447716783114915
USMG5	-1.01898437840505	0.311715457943906	-3.26895684008209	0.0010794476561719	0.00455727847048329
GNB4	-1.09924676113522	0.337561773612042	-3.25643140623671	0.00112822187102159	0.00474778157373809
HIAT1	1.00895535314731	0.310756970386971	3.24676660314621	0.00116724068264257	0.00490668739546194
PER2	-1.12959293903711	0.348235338118784	-3.24376309750565	0.00117961812545572	0.00494805409398148
LOC100129250	-1.27710665523183	0.393866259877863	-3.2424880862551	0.00118490902232079	0.00495426591219015
PHOSPHO1	1.64750020856202	0.508925608842446	3.23721223679284	0.00120703605607088	0.0050413786453239
KDM3A	1.40237157631026	0.433466046791395	3.2352512652165	0.00121535726479578	0.00507070448124955
RPS16	1.16815647719865	0.361551210675636	3.23095717205787	0.00123376424845042	0.00512811565640311
MAB21L3	-1.48456605802994	0.461441339332554	-3.21723680019063	0.00129431722652026	0.00534865625069441
MGC2752	1.07743663489735	0.335139612435514	3.21488894454296	0.00130494997049498	0.00538688871418087
PRKDC	1.27370153056754	0.39642316983029	3.21298457684201	0.00131363343532679	0.00541128197593432
SYAP1	1.75927742622837	0.5498739817394	3.19941929360486	0.00137704736047897	0.00562498612903503
RLF	1.71027582890069	0.534729142319979	3.19839652179883	0.00138194118851343	0.00563907173262647
AP2A1	1.05372123831158	0.32948915407195	3.19804529311299	0.00138362546779508	0.0056400448796955
CANX	1.50528440662376	0.47253315973248	3.18556354325685	0.00144472372913381	0.00586458612627574
SNRPB	1.00319509924921	0.315056526335249	3.18417495082049	0.001451672461148	0.00588666764130807
SLC26A8	-1.51858667758315	0.477569431607458	-3.17982386869218	0.00147364592599218	0.00596337422955963
ETF1	1.60582916093051	0.50546638715182	3.17692571009315	0.0014884515858478	0.00600460148541081
LILRA3	1.34414282560522	0.424758243084852	3.1644890887655	0.00155355487137539	0.00624785314766534
HIVEP1	1.07736360253265	0.340522242507244	3.16385677070635	0.00155693396041604	0.00625499421172292
RANBP2	1.92711863073533	0.609652045700242	3.16101396579725	0.00157220960093813	0.0062969168701312
NDUFB3	-1.06379274402081	0.3380552197446	-3.14680171134319	0.00165066862328022	0.00655194982205158
IFIT2	1.36890713706566	0.435517781537127	3.14317163408165	0.00167127812369053	0.00661894006143835
PNPLA8	1.24192861835849	0.39606278113844	3.13568625354976	0.00171452519046535	0.00676275305157262
CDK5RAP2	-1.4511940796911	0.462918302690573	-3.13488162221383	0.00171923473124714	0.00676838463776801
ENO1	1.63716836872952	0.52265757479242	3.13239192865375	0.00173388247214599	0.00679786484808192
RAB22A	1.22604916071257	0.392357145181907	3.12482944625397	0.00177908178784814	0.00696108129829047
NBN	1.18439858111889	0.37913992463917	3.12390888995954	0.00178465708581333	0.00697589908993768
CPPED1	1.13535914750954	0.364277144585409	3.11674549003539	0.00182859363096008	0.0071191055432887
EOGT	-1.07227721630212	0.345015929294479	-3.10790640448056	0.00188417728859144	0.0072920342428121
DHRSX	1.21714344524403	0.39170745391355	3.10727670123084	0.00188819573288834	0.0073001502021778
UBE2L6	1.28029748080498	0.412398015575368	3.10451901427978	0.00190588677085732	0.00736125177536079
CCDC71L	-1.46313223713466	0.473090698710939	-3.09270979353716	0.00198337987388002	0.00760783174828513
NAPA	1.10356091110226	0.357696677053878	3.08518636569844	0.00203424643805489	0.00774960483872277
HMGN1	1.28886253254566	0.419127151690766	3.07511104290516	0.00210424193779104	0.00796183103717055
DMXL2	1.11797741358361	0.363651397953809	3.07431078190333	0.00210989514596411	0.00797548543062595
MCOLN1	1.83189258482474	0.597792667017331	3.06442799635685	0.00218086664555712	0.00817248874574286
RPS29	-1.07314972039908	0.351479165048642	-3.053238504907	0.00226385930529944	0.00843923768624383
PRPF4	1.47144952429841	0.483435627756412	3.04373413918062	0.00233661534744544	0.00864915488445915
IFIT3	1.80297793102843	0.592306491130245	3.04399488782905	0.00233459107572241	0.00864915488445915
ARHGDIA	1.0726037200018	0.352401408432929	3.04369873199852	0.00233689034817225	0.00864915488445915
ZNF440	-1.31250291885266	0.43154718319398	-3.04138914576738	0.00235489260877923	0.00868283182121719
ZNF554	-1.22594429219097	0.40708801050074	-3.01149692589323	0.00259963034967636	0.00945121900660531
MAPKAPK3	1.16567783176861	0.387987407510738	3.00442181679916	0.00266086136117004	0.00959336429752711
EMD	1.49766254210599	0.499680530701253	2.99724013662123	0.00272436017446687	0.00980417808172993
SERTAD1	1.22028769153942	0.407940832122459	2.99133500608515	0.00277760592640029	0.0099682067331072
KCTD20	1.40638315657703	0.470390646377595	2.9898195625431	0.00279142288335768	0.00999939455278083
MSMO1	-1.31827627001628	0.441056576628063	-2.98890514249822	0.00279979038474674	0.010010982851418
PECAM1	1.0206667432542	0.341998388224824	2.98441974698206	0.00284116721069031	0.0101310724761453
MGAT4A	1.0482661988431	0.351959305661559	2.97837330049488	0.00289782809317626	0.0102861031769614
SLMO2	-1.01935225838971	0.342219603930166	-2.97864951827167	0.00289521735458776	0.0102861031769614
LOC284454	1.13758755834926	0.382420024192808	2.97470709268016	0.00293268427105597	0.0103720773720665
AP2B1	1.08737671756351	0.365539999766601	2.97471335081744	0.0029326244477057	0.0103720773720665
FAM210B	-1.01526910696778	0.341636818502182	-2.97177895350671	0.0029607976847172	0.0104620215290596
ATXN2L	1.18623912602665	0.399730874420052	2.96759445401283	0.00300140049054481	0.0105767509608088
WARS	1.21862977313415	0.416125800348469	2.92851289709424	0.00340587702616023	0.0117474149240062
GGA1	1.16168281275912	0.398091933278585	2.91812698436715	0.00352140912978071	0.0120711924563045
ZNF37A	-1.14994109523142	0.396727579980372	-2.89856605202066	0.00374873338277188	0.0127496154543968
EMB	-1.08548090600644	0.374760031693732	-2.89646924486745	0.00377387631429127	0.0128041667384456
LOC100506710	1.0599401148861	0.365949935556125	2.89640743692258	0.00377461977677836	0.0128041667384456
DNTTIP2	1.1765994683928	0.407216618610386	2.88936996826876	0.00386014618094018	0.0130829107314054
GZF1	1.6538183918193	0.572795091009541	2.88727752345865	0.00388591309796641	0.0131588081555269
OXSR1	1.32177236638892	0.460027974630877	2.87324345318238	0.00406280901542095	0.0136511782680079
TPI1	1.74688607432924	0.608884599748797	2.86899368952662	0.00411780014119582	0.0137884449363132
NKIRAS2	1.11393509261987	0.388828532862511	2.86484915193648	0.00417207934143242	0.0139582174193207
DDX21	1.45190509571897	0.507435969115275	2.86125774302202	0.00421963852253388	0.0140619692054043
RBM41	-1.01222225475258	0.353781992901164	-2.86114690703143	0.00422111405781298	0.0140619692054043
GTPBP1	1.10070323814629	0.385507923722301	2.8552026311635	0.00430093785683603	0.0142791136846956
CPD	1.36398809483784	0.478214238348262	2.85225320674059	0.00434105063890738	0.0143633914693619
IRAK3	-1.10343285499417	0.389117034314356	-2.83573515854549	0.0045720342280815	0.0149962258886258
GPX4	1.15238201734738	0.406756399037579	2.83310113884874	0.00460987979762771	0.0150991948703155
SIGLEC10	1.11731089085799	0.394493456709904	2.83226723245658	0.00462192034810446	0.015125932280164
ZEB1	1.15853209713219	0.411147589067874	2.81780102312831	0.0048353764974687	0.0156908869968865
HEXB	1.0786055876124	0.383499534655258	2.81253428007937	0.00491527839738364	0.0158860820448994
USP14	-1.16005100934749	0.412631086021495	-2.81135146780254	0.00493338628918234	0.0159050743091738
GPR65	1.15251133656666	0.413289624643775	2.78862876744132	0.00529317004748166	0.0169947788931901
ZNF516	-1.16870985976755	0.419875216858798	-2.7834694996075	0.00537809187996824	0.0172107763935653
EML4	1.07997560238798	0.388842209919403	2.77741349791174	0.00547934226857422	0.0174947708609215
GBP6	-1.04409039928601	0.375929447500544	-2.77735731060147	0.00548028966727662	0.0174947708609215
HIF1A	1.14020890509518	0.411122890267546	2.77340165699157	0.00554736044904024	0.0176655127442498
AGPAT6	1.95675785947192	0.70632033392732	2.77035470378129	0.00559952766923818	0.0178011206662605
FAM174A	1.03503481852744	0.374278997701082	2.765409827655	0.0056851320542762	0.0180160033661506
RNF169	-1.00671597272855	0.365867195597483	-2.75158851310656	0.00593069900675536	0.0185863595277066
SESN2	1.64971839017541	0.599564721448796	2.75152678461302	0.00593181687054467	0.0185863595277066
S100A4	-1.129838013464	0.412148855491912	-2.74133483184251	0.00611901163899259	0.0190049875825717
SIN3A	1.06621599224476	0.389928980953994	2.73438509144967	0.00624969048022248	0.0193492401296412
RABGEF1	1.37302796910132	0.502754120620899	2.73101286053237	0.00631400077107625	0.0195328445741225
RGS2	1.09079962003854	0.401355730410183	2.71778758191332	0.00657200152134791	0.0202072487226572
QSOX1	1.06506501946724	0.391897237918372	2.71771504470026	0.00657344235556318	0.0202072487226572
ATG2A	1.64508510719071	0.605896004453373	2.71512783563389	0.00662501919374603	0.0203177671971724
HSP90AB1	1.38691677139157	0.51185602622428	2.70958375077109	0.00673676946513568	0.0206280515569029
DNAJC14	1.25726736992587	0.466545869418876	2.69484192731554	0.00704220308240177	0.021462214237851
RHEB	1.10230535683502	0.409230637438867	2.69360418304381	0.00706840508852977	0.0215001698329522
KCNE3	-1.04701576818572	0.38887439662812	-2.69242659651614	0.00709341482908578	0.0215341721776371
RPS8	1.02034168428242	0.380794238022322	2.67950925303288	0.00737301654539338	0.0222433387712801
APH1B	-1.00117696738082	0.377693139794973	-2.65076820808633	0.00803089354027541	0.0239514646029162
STOM	-1.20538347412531	0.457071121605328	-2.63719018145745	0.00835959494361037	0.0247802278685593
MOAP1	1.06286128416708	0.403549862939482	2.6337793214081	0.00844403495386355	0.0249736014821999
CD97	1.10298306385014	0.420552460667494	2.62270029784037	0.0087235973313997	0.025722413597725
MOCS3	-1.2993527403165	0.496161683396087	-2.61880911767068	0.00882373065225734	0.0259392413522652
SEC16A	1.0756875613863	0.411739070338133	2.61254672893421	0.00898704056038368	0.026300409021798
LINC00476	-1.00588844899476	0.385609913527683	-2.6085648052784	0.00909227936469746	0.0265884421301985
PLK3	1.4709789709437	0.56427733801131	2.60683687232219	0.00913828844094268	0.026663024089841
SLC20A1	1.16934383674381	0.452382563863698	2.5848561154893	0.00974196425024882	0.0281090255475005
SULF2	1.17936157700127	0.458074196640707	2.57460818716734	0.0100353696458411	0.0288064584167964
NXPE3	-1.07000312823307	0.415885035478353	-2.57283392513112	0.0100869597156719	0.0289332572432618
CD83	1.57348949338723	0.613031805070714	2.5667338633527	0.0102661372062209	0.0293608513500497
TRAF3IP3	1.0525847848021	0.410682414127532	2.56301401908881	0.0103767858465467	0.0296168430536262
CLEC2D	-1.098925637576	0.43205294838526	-2.54349760066004	0.0109748810715838	0.0311180681242361
RASA4	1.18292450084669	0.465731698228145	2.53992696942697	0.0110875618164183	0.0313534476458353
POLB	1.02619637096331	0.406562634863915	2.52407939875439	0.0116001725251744	0.0326025021763007
MAP3K8	1.42979631209568	0.570719811363617	2.50525088428151	0.0122364562809035	0.0341937077018658
PURB	-1.10752749608476	0.443298567161701	-2.49837824465779	0.0124762992649396	0.0346899810638129
GADD45B	1.43242455611626	0.575088021631693	2.4907918479193	0.0127458767640571	0.0352386004653343
PLEKHB2	1.01324774911742	0.431186710552003	2.34990486562135	0.0187782098454356	0.049130648294463
