gene_name	logFC	lfcSE	stat	pvalue	padj
FAM151A	-1.01298476913064	0.371611595681391	-2.72592346660557	0.00641218645048723	0.0470727654044251
FAM66E	1.53853330120534	0.564615347832401	2.72492291807489	0.00643165006472613	0.0471344178526101
NXPH2	1.08134008031373	0.396951041512872	2.7241144806989	0.00644741535916545	0.0471660450588881
LINC01494	1.07234466408537	0.393698609511498	2.72377051424169	0.00645413356720882	0.0471660450588881
LOC100130370	-1.16650640842597	0.428391687167705	-2.72299029922424	0.00646939574816291	0.0472609498042896
CBLN4	1.19709719751293	0.439692981602419	2.72257517768473	0.0064775293765222	0.0472763595001058
LINC00398	1.0141538150188	0.373081306079881	2.71831849650934	0.00656146440691574	0.0475916250052533
GIPR	-1.16531872741446	0.428774335396073	-2.71779029483659	0.00657194763903252	0.0475916250052533
C21orf91-OT1	-1.43994882196754	0.529788799196737	-2.71796765834005	0.00656842582252937	0.0475916250052533
NMUR2	-1.03012607749973	0.379512158312035	-2.71434275539799	0.00664074182054906	0.047862260263966
BCRP3	-1.07469444161159	0.395961935878963	-2.71413573940124	0.00664489326934995	0.0478695068717062
TSPAN18	-1.01956116684669	0.375954347386395	-2.71192812088649	0.00668930965423571	0.0480561301310347
RORC	-1.40051200095754	0.516748364635654	-2.71023983200218	0.00672345724511756	0.0482055782448442
CD300LG	1.61379718120117	0.595665684815195	2.70923308550475	0.00674389435168415	0.0482344947046169
HIST1H1T	-1.15874839228693	0.427811772371482	-2.7085472329657	0.00675784922056576	0.0482610951136435
MUC5AC	2.14682980551264	0.796996849630097	2.69364904831058	0.00706745380164716	0.0493740816863223
SLC17A6	1.19359672072198	0.443117098339112	2.69363724666868	0.00706770402298792	0.0493740816863223
KRT8P41	-1.20940046962747	0.449006038093657	-2.69350602669446	0.00707048671741951	0.0493769127888654
CD38	1.17594830677537	0.437167441232525	2.68992654956181	0.00714677472184386	0.0495928380213749
MIR4513	-1.34183314755707	0.49967267790276	-2.68542429253696	0.0072437783547473	0.049899181641707
