gene_name	logFC	lfcSE	stat	pvalue	padj	new
POR	1.75169666268295	0.469298013957241	3.73258912372587	0.000189521606202488	0.00105542532095993	ENSG00000127948.16
FAM229B	-1.04331330811159	0.279551395376127	-3.73209837392457	0.000189891310523832	0.00105644196574281	ENSG00000203778.8
CHKA	1.0515976082815	0.281911233483149	3.73024371994159	0.00019129463666526	0.00106355045040255	ENSG00000110721.12
NTHL1	-1.5511174365862	0.415945200804156	-3.72913891923116	0.000192135211645846	0.0010678732554061	ENSG00000065057.9
APMAP	1.62189673582452	0.434944766088937	3.72897172762594	0.000192262719457442	0.0010682313497414	ENSG00000101474.12
ALKBH4	-1.0677603240268	0.286377479143045	-3.72850661030317	0.000192617857237981	0.00106983802317855	ENSG00000160993.4
ENSG00000269924	1.24260628547434	0.333278908808208	3.72842761012946	0.000192678238600212	0.00106983802317855	ENSG00000269924.1
PDLIM5	1.23830428366139	0.332173271760991	3.72788658490375	0.000193092232946517	0.00107178530480146	ENSG00000163110.15
CYP39A1	2.12367162284493	0.569865615149559	3.72661828751957	0.000194066017485307	0.00107648477108211	ENSG00000146233.8
LOX	2.25986018149678	0.60644291397943	3.7264186445312	0.000194219720877757	0.00107698460152745	ENSG00000113083.15
PGAM1P7	1.38714506864682	0.372395950404492	3.72491985248528	0.000195377286198814	0.00108198637729788	ENSG00000213997.3
VDAC1P1	1.77100708387904	0.475437962990264	3.72500141288739	0.000195314128045656	0.00108198637729788	ENSG00000073905.8
ENSG00000283674	-1.74926072642117	0.469641249569526	-3.72467437224593	0.000195567495232954	0.00108268569198106	ENSG00000283674.3
WAPL-DT	1.33377651271847	0.358131265614126	3.72426716341368	0.000195883402565849	0.0010837260445778	ENSG00000227896.2
YPEL1	-1.11072245249605	0.298246934274759	-3.7241705608709	0.000195958415903157	0.00108378699324623	ENSG00000100027.17
ZNF727	-1.15504809233402	0.310165697826959	-3.72397109166604	0.000196113392179748	0.00108429000867255	ENSG00000214652.6
GTF3A	1.22838617227992	0.329866641688698	3.72388722300441	0.000196178587765849	0.0010842964699134	ENSG00000122034.17
ENSG00000264853	1.30680597894084	0.351002926905842	3.72306291135686	0.000196820453839592	0.00108678004100863	ENSG00000264853.1
MFAP3L	2.19504362100149	0.589877929990753	3.72118282342907	0.000198291810753	0.00109454752773861	ENSG00000198948.12
ENSG00000267096	-1.44501381089362	0.388352309411159	-3.72088378484122	0.000198526788818241	0.00109548751014562	ENSG00000267096.1
DCAF4L1	1.67389942087933	0.44997749441774	3.71996253511593	0.000199252332501025	0.00109877507356068	ENSG00000182308.7
ENSG00000227304	1.86339949851847	0.501232139052445	3.71763770384146	0.000201094378882597	0.00110821129397227	ENSG00000227304.3
LLGL2	-1.35197435940554	0.363676858351159	-3.71751550410751	0.000201191643268704	0.00110823136040339	ENSG00000073350.14
MCM3AP-AS1	1.39097977658736	0.374173903041156	3.71746870982171	0.000201228900693263	0.00110823136040339	ENSG00000215424.10
TIMM23	1.01057870359776	0.271868223610033	3.71716374270844	0.000201471873117996	0.0011092087682878	ENSG00000265354.4
NRARP	-1.59826605633749	0.430131500463649	-3.71576146972421	0.000202592639033363	0.00111429241378045	ENSG00000198435.4
STK32C	-1.18517344454779	0.318990304427451	-3.71539017988348	0.000202890371447635	0.00111556767547588	ENSG00000165752.17
FAM131A	-1.08692185952575	0.29256548355819	-3.71514044071972	0.000203090865147648	0.0011159454254625	ENSG00000175182.15
DHRS13	1.63543526710714	0.44021894417899	3.71504972408044	0.000203163739662648	0.00111598375971033	ENSG00000167536.14
ITGA1	1.21786990216348	0.32809255001317	3.71197060742339	0.000205651873233757	0.00112865380280811	ENSG00000213949.10
DUSP3	1.00364272473505	0.270421594992673	3.71140006315783	0.000206116043223641	0.00113036761398717	ENSG00000108861.9
RAB25	-2.31775177699869	0.62453043826493	-3.71119105649657	0.000206286328087916	0.00113062181132017	ENSG00000132698.15
ENSG00000233967	2.20654614907136	0.594567380696752	3.71117928885636	0.000206295919514574	0.00113062181132017	ENSG00000233967.7
HUNK	-1.97433086331539	0.532123347430596	-3.71028798651406	0.000207023610133	0.00113424291090338	ENSG00000142149.9
MT1M	3.5748845486975	0.963606166824912	3.70990210707842	0.000207339402949696	0.00113560568853593	ENSG00000205364.4
CIRBP	-1.20522303632842	0.324916478089092	-3.70933183634332	0.000207806924891881	0.00113743059891532	ENSG00000099622.14
RPS15AP6	1.40892207775094	0.379912176116412	3.70854678087289	0.000208452152564093	0.00113985702411137	ENSG00000233072.1
FAM43A	-1.87282708114665	0.504999273999717	-3.70857380905404	0.000208429907185936	0.00113985702411137	ENSG00000185112.6
FLT4	-1.22166971345211	0.329595664999591	-3.70657093883085	0.000210084410524326	0.00114634409756132	ENSG00000037280.16
GIMAP6	-1.4002692199191	0.377763168901643	-3.70673833553022	0.000209945658813566	0.00114634409756132	ENSG00000133561.15
CRADD	1.09321638879348	0.29494277405765	3.70653728434722	0.000210112316435214	0.00114634409756132	ENSG00000169372.13
DUS3L	-1.19424939991135	0.322229672881375	-3.70620554349444	0.000210387578486031	0.00114747621309531	ENSG00000141994.16
ENSG00000236525	1.97554447305162	0.533269484909974	3.70458938483069	0.000211733437210716	0.00115407330517009	ENSG00000236525.1
PCDHA4	-1.31211044925408	0.354268102495931	-3.70372167296418	0.000212459357302831	0.00115728504854405	ENSG00000204967.12
MT1E	2.81994076707704	0.761366835484981	3.70378723586085	0.000212404426441062	0.00115728504854405	ENSG00000169715.15
H1-10	-1.63793563834118	0.442282557975674	-3.70336928012267	0.000212754832832664	0.00115852189518365	ENSG00000184897.6
ENSG00000257663	2.2696412050274	0.612955821478181	3.70278105778328	0.000213248907305619	0.00116046601710176	ENSG00000257663.1
TMEM54	-1.42853513987924	0.385815241929079	-3.70264049895115	0.000213367128395902	0.00116073636986335	ENSG00000121900.19
HSPA4L	2.25026199007188	0.607839159173937	3.70206814764949	0.000213849156923776	0.00116296720094678	ENSG00000164070.12
IGHV5-51	-2.29131345785602	0.619407260942562	-3.69920341968432	0.000216277208366166	0.00117204944757793	ENSG00000211966.2
SC5D	1.87701343470684	0.507473301790582	3.69874322074469	0.000216669663059624	0.00117342524589534	ENSG00000109929.10
TMEM30B	-1.09319536526653	0.295554345647035	-3.69879645272436	0.000216624232994524	0.00117342524589534	ENSG00000182107.7
FADS2	1.48085322334738	0.400466375554473	3.69782162434247	0.000217457605721126	0.00117731603353174	ENSG00000134824.14
EFCAB6	-1.06074533734259	0.286868341363766	-3.69767305900621	0.000217584877026782	0.00117762860097429	ENSG00000186976.15
INAVA	-1.91137259641036	0.516960010901494	-3.69733162353745	0.000217877639293442	0.00117883636467554	ENSG00000163362.11
DUSP18	-1.31160816641742	0.354753168576051	-3.69724158259701	0.000217954906086551	0.00117887778172333	ENSG00000167065.14
RN7SL398P	1.15506822788089	0.312540944578318	3.69573410434054	0.000219252344880882	0.0011851383531943	ENSG00000244356.3
CAPG	-1.96727146356062	0.532698090399048	-3.69303269340974	0.000221595521707522	0.00119665821432299	ENSG00000042493.16
SLC5A3	1.14924251237149	0.31122301772142	3.6926655386402	0.000221915796763005	0.00119800574376203	ENSG00000198743.7
LINC00997	1.00927622145149	0.273328533015216	3.69253882980196	0.00022202642776215	0.0011982210178942	ENSG00000281332.1
FMO4	2.06070507798449	0.558090623651703	3.69242017452446	0.000222130074043194	0.00119839847209987	ENSG00000076258.10
RPL4P5	-1.62258602837564	0.439489671937861	-3.69197760944211	0.000222517058772399	0.00119934003510839	ENSG00000230207.1
SRL	2.76376895492031	0.748948020916778	3.69020129265742	0.000224076670529511	0.00120697786749913	ENSG00000185739.13
EFNB2	-1.08333765529939	0.293658293756202	-3.68910968405607	0.000225040190687829	0.00121178239405354	ENSG00000125266.8
ENSG00000260971	1.58839805500893	0.430666715469519	3.68823035993677	0.000225819162322729	0.00121453760999306	ENSG00000260971.4
ULK2	-1.04593629943078	0.283608623750116	-3.68795661288613	0.000226062184253797	0.00121496765799367	ENSG00000083290.20
HYKK	1.12141574625217	0.304157300452502	3.6869598217232	0.000226949172453168	0.00121896106422277	ENSG00000188266.14
ACSS1	-1.36442310146814	0.370126760572528	-3.68636706883229	0.000227478177532379	0.00122141500840547	ENSG00000154930.15
BANK1	-2.10755720693277	0.57216710534822	-3.68346447608189	0.000230085361257775	0.00123402852752582	ENSG00000153064.12
ENSG00000273691	1.25512829391753	0.340750107304982	3.68342743556101	0.000230118812514115	0.00123402852752582	ENSG00000273691.1
RPS15P4	-1.19278087544662	0.324288237310984	-3.67815029412484	0.000234931519502021	0.00125943820283847	ENSG00000233762.3
SYT17	1.07609423375966	0.292667301775571	3.67685158960755	0.000236130324781256	0.00126546425638309	ENSG00000103528.17
HIBCH	1.19960097336075	0.326303834889507	3.67633121371973	0.000236612281016555	0.00126764599146326	ENSG00000198130.16
C1orf220	1.98888575943693	0.541038666856381	3.67605105009044	0.000236872142094061	0.00126863685210719	ENSG00000213057.5
ENSG00000255165	1.44510844638433	0.393203505412322	3.67521760740397	0.000237646771993695	0.00127238320699122	ENSG00000255165.1
USP11	-1.00622500414237	0.273801115368653	-3.67502156734301	0.000237829323249369	0.00127295815083061	ENSG00000102226.10
GATA2-AS1	-1.4503533429753	0.394674079395635	-3.67481275992643	0.000238023908085739	0.00127319484631459	ENSG00000244300.3
TMEM38B	1.49457736337567	0.406707732428479	3.67481914949453	0.000238017951517883	0.00127319484631459	ENSG00000095209.12
LRRC34	-1.60961866408831	0.438151532403741	-3.67365750213812	0.000239103179540746	0.00127775713017435	ENSG00000171757.17
NPM1P37	1.1050953912867	0.300846861058088	3.67328210571998	0.000239454871748109	0.00127923288739881	ENSG00000219085.1
ACSS3	1.45196312664727	0.39550433004503	3.67116872394788	0.000241443879507915	0.00128742194567586	ENSG00000111058.8
ENSG00000232626	1.17150780037114	0.31922721278412	3.66982435536716	0.000242717185788202	0.00129380407344136	ENSG00000232626.3
ENSG00000261659	-1.73415193979908	0.47274618244662	-3.66825159924985	0.000244214802431922	0.00130055901861151	ENSG00000261659.2
EEF1AKMT3	1.14868752416352	0.313163659186451	3.66801028940466	0.000244445349125384	0.00130096856927667	ENSG00000123427.17
GRHPR	1.54629817061673	0.421629389471966	3.66743450344688	0.000244996278321544	0.00130349103781821	ENSG00000137106.18
ENSG00000256341	1.42285252759407	0.388040894803844	3.6667592169978	0.000245643896596933	0.00130652618997144	ENSG00000256341.1
HEG1	-1.42573228509411	0.38884919444917	-3.66654298233472	0.00024585161078281	0.00130722041714502	ENSG00000173706.14
ECHDC3	1.57934417751419	0.430756406076325	3.6664438537319	0.000245946888404611	0.00130731655842187	ENSG00000134463.15
SCARA5	-2.57641322253383	0.702757505937414	-3.66614828125832	0.000246231184023572	0.00130841703841832	ENSG00000168079.17
ENSG00000285679	1.45282156268327	0.396371189308824	3.6653056576	0.000247043352347373	0.0013119094299162	ENSG00000285679.2
LRRC56	-1.60216625883072	0.437339264425918	-3.6634402377153	0.000248850296934513	0.00131991613241226	ENSG00000161328.11
ZC3H18	-1.14558977355684	0.312709839627101	-3.6634273322609	0.000248862840908908	0.00131991613241226	ENSG00000158545.16
LPCAT1	-1.83063415861511	0.499752915388714	-3.66307849788374	0.000249202129238264	0.00132130183426738	ENSG00000153395.10
ZDHHC9	1.00738088791639	0.275131199851563	3.66145638320876	0.000250785561070135	0.00132886529309222	ENSG00000188706.13
ARHGAP24	-1.03932131104002	0.283899018438583	-3.66088377746491	0.000251346761627284	0.00133142239854803	ENSG00000138639.18
ABCC6P2	2.31357001436217	0.632079636956243	3.66025082773285	0.000251968474677142	0.00133429834854828	ENSG00000255277.3
VWA2	-2.20692553630899	0.603151166693978	-3.65899240219611	0.000253208846171905	0.00133932610099483	ENSG00000165816.13
TPGS1	-1.35206411476025	0.369571911980556	-3.65846015600717	0.000253735177661878	0.00134113771339073	ENSG00000141933.9
BACH1-IT2	1.37381812925504	0.375553276062859	3.65811781395588	0.000254074257376186	0.00134251093562113	ENSG00000228817.4
RPS14P4	1.70924871735828	0.467321063235985	3.65754692399806	0.000254640652394741	0.0013450840450109	ENSG00000226928.1
TMEM120A	1.11783272258575	0.305632182688652	3.65744442470734	0.000254742469946821	0.00134520228517288	ENSG00000189077.11
LCAT	1.09003189009697	0.298038231209916	3.65735592266761	0.000254830414058198	0.00134524721386396	ENSG00000213398.8
ENSG00000273270	-1.37688655623545	0.37663915615716	-3.65571803602097	0.000256463123304194	0.0013530227393011	ENSG00000273270.1
ENSG00000235445	1.67608726863631	0.458501648233573	3.65557523095852	0.000256605940902962	0.0013533545964471	ENSG00000235445.1
CNKSR1	-1.80974111216431	0.495178049223362	-3.65472806196218	0.000257454718942681	0.00135644387685708	ENSG00000142675.18
ST14	-1.56283714319484	0.427627325115784	-3.65467090479237	0.000257512079367907	0.00135644387685708	ENSG00000149418.11
TOMM70	1.09732722982541	0.300326073768672	3.65378608675392	0.000258401573933203	0.00136022295587592	ENSG00000154174.8
ENSG00000287306	-1.68703542484682	0.461731194888835	-3.65371766846507	0.000258470473694048	0.00136022295587592	ENSG00000287306.1
LYPLA1	1.22174689796179	0.334394724733828	3.65360697282014	0.000258581984807006	0.00136038704961375	ENSG00000120992.18
SLFNL1-AS1	1.32962656165009	0.364155793122226	3.65125747485723	0.000260959457101905	0.00137119094198596	ENSG00000281207.1
MGC27382	-1.94519206983657	0.532820876014269	-3.65074297461362	0.000261482811453199	0.00137308880991006	ENSG00000237413.5
MYO10	-1.35143590889953	0.370197524823338	-3.65058061785921	0.000261648166385152	0.00137310557723351	ENSG00000145555.15
PPP1R15A	-1.54075037284683	0.422448348047569	-3.64719232532858	0.000265121482158217	0.00139004095986049	ENSG00000087074.8
MAL2	-1.29215960306504	0.354369008386096	-3.64636740935651	0.000265973616424324	0.00139321472135661	ENSG00000147676.14
SSTR1	-1.3397257402578	0.367466130103991	-3.64584823063466	0.000266511241337111	0.0013955992183191	ENSG00000139874.6
TAS2R6P	1.41760345923824	0.388850896563436	3.64562219546528	0.000266745625603976	0.00139639479740443	ENSG00000270923.1
NELL2	-2.19858386269606	0.603192475797731	-3.64491261232726	0.000267482674790816	0.00139895586707303	ENSG00000184613.11
UBA6	1.14358247359352	0.313807377715585	3.64421793368412	0.000268206091569447	0.00140230631698938	ENSG00000033178.13
EPHX2	2.32477495778625	0.638179037163304	3.64282563733187	0.000269661510600571	0.00140948076605576	ENSG00000120915.14
RPL35AP2	1.19541565742002	0.328208384125133	3.64224594873316	0.00027026966065827	0.0014117880022356	ENSG00000227383.1
N4BP2L2-IT2	1.2703176328064	0.348864746040092	3.6412897755522	0.000271275589748053	0.00141573254618899	ENSG00000281026.1
ALDH5A1	1.787644332443	0.491149017952501	3.63971883705543	0.000272935896861905	0.00142351999179438	ENSG00000112294.14
TMEM184A	1.41169690902935	0.387883040816526	3.63949118800765	0.000273177285154164	0.00142434030913971	ENSG00000164855.16
PPP1R37	-1.19174689386208	0.327475733275982	-3.63919146600622	0.00027349540134883	0.00142556005596874	ENSG00000104866.11
SYCE1L	-1.65863031256285	0.455781528053634	-3.63909068374458	0.000273602446681489	0.00142567921063108	ENSG00000205078.6
MTCYBP3	1.43126053742975	0.393317430015858	3.6389451069383	0.000273757139624828	0.00142604649632312	ENSG00000232373.2
MPL	-1.22825212193424	0.337669367802501	-3.6374401679593	0.000275361130145051	0.00143263924393439	ENSG00000117400.18
MTND5P2	1.19194684582338	0.327871548322963	3.63540798803706	0.000277541043351311	0.0014417661255075	ENSG00000229622.1
CYP2S1	-1.55318629612119	0.427222176908937	-3.6355469825066	0.000277391430673289	0.0014417661255075	ENSG00000167600.14
MPC2	1.41145899915039	0.388313547189013	3.63484356744154	0.000278149359111025	0.00144448310228311	ENSG00000143158.11
ENSG00000274080	2.38957616542268	0.657482730165817	3.63443183491684	0.000278593900129089	0.00144634816023486	ENSG00000274080.1
OLR1	-2.43200674927199	0.66919261919011	-3.6342402464261	0.000278800982058921	0.00144697966018015	ENSG00000173391.9
CRYZ	2.04414395393539	0.562524443202595	3.63387578733034	0.000279195312595883	0.00144858229742993	ENSG00000116791.14
SNORD46	-1.25924039194561	0.346674723985248	-3.63233978373108	0.000280862958532097	0.00145589660322653	ENSG00000200913.1
SDHB	1.33602902565266	0.367827170147095	3.63221951526414	0.000280993927796927	0.00145612979413738	ENSG00000117118.10
DHFR2	-1.05732955592328	0.29113794285977	-3.63171335737765	0.000281545748184474	0.0014585430546051	ENSG00000178700.9
PCSK5	-1.04016653101606	0.286443899860218	-3.63130976614846	0.000281986476426489	0.00145993304135818	ENSG00000099139.14
PPP1R13L	-1.26996480078102	0.349723467525255	-3.63133995487252	0.000281953487488764	0.00145993304135818	ENSG00000104881.16
LRRC39	1.76479076381165	0.486177714994948	3.62992936405978	0.000283498789787411	0.00146686587383129	ENSG00000122477.13
ADHFE1	1.74445698826172	0.480602793253555	3.62972711093127	0.000283721007470214	0.00146711916381926	ENSG00000147576.17
ENSG00000273192	-1.22656654583207	0.337919218202533	-3.62976261710255	0.000283681984651966	0.00146711916381926	ENSG00000273192.1
HSP90B2P	1.48569533832568	0.40940199422271	3.62894015977235	0.000284587192987431	0.00147070006507237	ENSG00000259706.1
ENSG00000272754	-1.52158631523815	0.419307603540067	-3.62880687684157	0.000284734140666291	0.00147101057723723	ENSG00000272754.1
MYO5C	-1.03661918566353	0.285814199893685	-3.62689882465295	0.000286845623663688	0.00148101543803188	ENSG00000128833.13
MRPS31P5	1.04006529026733	0.286843481948172	3.62589828851421	0.00028795868834238	0.00148592800610795	ENSG00000243406.6
KRT19	-2.39982116377815	0.661857897002509	-3.62588582027457	0.000287972584354668	0.00148592800610795	ENSG00000171345.13
HSD17B13	2.75261204756776	0.759182415154647	3.62575843778869	0.00028811458976234	0.0014862079127704	ENSG00000170509.12
CLIC6	-2.15479729137191	0.594555266986231	-3.62421697531075	0.000289838213362052	0.00149373406673352	ENSG00000159212.13
C5orf34	1.59454251230312	0.440004432260617	3.62392375029229	0.000290167181620721	0.00149455753299711	ENSG00000172244.9
POLN	1.57320596427838	0.434489076984882	3.62081821526004	0.000293672807396562	0.00151165622895464	ENSG00000130997.16
TMEM30BP1	1.09333161280888	0.301982830777703	3.62050918588055	0.000294023811358099	0.00151300311314172	ENSG00000250995.1
CHCHD10	1.84945613561019	0.510873326256298	3.62018535820433	0.000294392045247363	0.00151443781478253	ENSG00000250479.9
LRRC37A15P	1.31056492180755	0.362259944052654	3.61774726497793	0.000297178373273945	0.00152691618670943	ENSG00000230069.3
NEXMIF	-1.5999730157882	0.442296159552784	-3.61742461749152	0.000297548949926034	0.00152835652623518	ENSG00000050030.16
CCDC74A	-1.44091627401575	0.398661186278242	-3.61438816622112	0.000301057730407823	0.00154357028896654	ENSG00000163040.15
HARS1	1.05078273885901	0.290854715721192	3.61274093924705	0.00030297736366033	0.00155200292002048	ENSG00000170445.16
LINC02246	1.54018267086823	0.426432313635129	3.61178696271613	0.000304094337108207	0.00155584217490256	ENSG00000281903.2
TMEM125	-2.38814842420797	0.661258897941795	-3.6115180175892	0.000304409930445495	0.00155651635630871	ENSG00000179178.11
ENSG00000260855	1.79808660387357	0.49787347607984	3.611533231357	0.000304392069686841	0.00155651635630871	ENSG00000260855.1
ELAPOR1	-2.28455325152951	0.632755602909836	-3.61048284839138	0.000305627512889947	0.00156191650934066	ENSG00000116299.17
ZNF783	-1.12068694115719	0.310399756591269	-3.61046333754991	0.0003056505055775	0.00156191650934066	ENSG00000204946.10
CASC2	-1.29211514504542	0.357902201237011	-3.61024643206862	0.000305906228478778	0.00156275172829204	ENSG00000177640.16
ADRB2	-1.24386060945276	0.344555694828865	-3.61004223154855	0.0003061471558085	0.00156351088166977	ENSG00000169252.6
H1-1	1.64404415377764	0.455590064543071	3.60860405379234	0.00030784903841498	0.00156983543076112	ENSG00000124610.5
TAS2R4	1.08694032443289	0.301260550920411	3.6079742970398	0.000308597052924839	0.00157222957018115	ENSG00000127364.4
GLIS2	-1.8219368401997	0.504990270485873	-3.60786523361477	0.000308726769387208	0.00157241739536011	ENSG00000126603.9
DNHD1	1.03468091236127	0.286847364023528	3.60707833548858	0.000309664194328882	0.00157577017156239	ENSG00000179532.13
RAB19	-1.42944634674027	0.396304427730631	-3.60694013671698	0.00030982910420905	0.0015761357403966	ENSG00000146955.11
ADAMTS17	1.99919344883571	0.554355713130747	3.60633687266463	0.000310549930698225	0.00157932825116349	ENSG00000140470.15
ENSG00000278351	1.44866780181338	0.401735327932314	3.60602541297403	0.000310922701099201	0.00158074930744971	ENSG00000278351.1
PA2G4P4	2.08646827946093	0.578663308412209	3.60566887364257	0.000311349939314913	0.00158244634522751	ENSG00000230457.3
SIPA1L3	-1.08798292475438	0.301931996888035	-3.60340386566528	0.000314076943260532	0.00159487047499764	ENSG00000105738.11
MANF	1.30096344562778	0.361065566445334	3.60312244237433	0.000314417326172884	0.00159611615717344	ENSG00000145050.19
MSRB3	-1.22944379856497	0.341223524557707	-3.60304524771136	0.000314510753852245	0.00159611615717344	ENSG00000174099.12
PRDM6	-1.69122348958353	0.469487893961887	-3.6022728409709	0.000315447019648383	0.00160038804006752	ENSG00000061455.11
ASL	1.87626276585858	0.521137345066083	3.60032299281998	0.000317822130183572	0.00161050801156756	ENSG00000126522.17
GPM6B	-1.81778716854026	0.505039806661237	-3.59929483689107	0.000319081257882381	0.00161640475687649	ENSG00000046653.15
NDUFAF4	1.49144829640441	0.414415975505998	3.59891602775054	0.000319546341183889	0.00161827670094174	ENSG00000123545.6
ARMCX6	-1.07174405555084	0.297807064745764	-3.59878653807553	0.000319705467735028	0.00161830049152721	ENSG00000198960.11
PCK2	1.67662316093538	0.466064750818498	3.59740391864203	0.000321409163859687	0.00162625162532531	ENSG00000100889.12
EEF1A1P9	-1.29122749660935	0.358970573610098	-3.59702881387665	0.000321872840106515	0.00162811127455312	ENSG00000249264.1
LINC00924	1.72110800086013	0.478596506833431	3.59615662940712	0.00032295339032411	0.00163211449273017	ENSG00000259134.7
ENSG00000280120	1.54703017818787	0.430417313250316	3.59425638923629	0.000325319367413242	0.00164215660137658	ENSG00000280120.1
ENSG00000238390	1.92667576162889	0.536044010685374	3.59424920943614	0.000325328337621401	0.00164215660137658	ENSG00000238390.1
APOBEC3C	-1.76054728797951	0.489916429759298	-3.59356653714286	0.000326182304318334	0.00164597655650506	ENSG00000244509.4
KCNN3	-1.74167632002244	0.48497406887974	-3.5912772079662	0.000329061404791641	0.00165951604828661	ENSG00000143603.19
ENSG00000259692	-1.73694485886578	0.483685965107845	-3.59105904277892	0.000329337010765085	0.00166041151453013	ENSG00000259692.6
GOLGA6L5P	-1.25145652754156	0.348507627255891	-3.59090140263323	0.000329536290459053	0.00166092174967978	ENSG00000230373.8
RPP25	-1.18076354789531	0.328953068890288	-3.58945898233623	0.000331364963362262	0.00166864872272968	ENSG00000178718.7
ENSG00000270012	1.14724198445655	0.319661759313321	3.58892470253867	0.000332044719894998	0.00167157471207544	ENSG00000270012.1
PMVK	-1.42598470035164	0.397415502055373	-3.58814563844807	0.000333038250838224	0.00167513349849131	ENSG00000163344.6
RPL24	-1.28743268605761	0.358909254334324	-3.5870701869904	0.000334414332059351	0.00168150436859415	ENSG00000114391.13
SUCLG2	1.40322017906427	0.391431072508893	3.58484616479288	0.000337276947532562	0.00169338425925406	ENSG00000172340.15
LAMA5	-1.59394455220507	0.444628944875765	-3.58488706274046	0.000337224100081139	0.00169338425925406	ENSG00000130702.15
GBP2	1.16256255871563	0.324324303471385	3.58456811984861	0.000337636436715331	0.00169468673852227	ENSG00000162645.13
RGS11	-1.41299169153759	0.394214906772502	-3.58431826717557	0.000337959781400084	0.00169580708089198	ENSG00000076344.16
NFKBIL1	-1.17041010704204	0.326576046963876	-3.58388227772106	0.000338524707369416	0.00169686472027854	ENSG00000204498.11
GARS1	1.07013627460682	0.298620175230308	3.58360339779951	0.000338886524493317	0.00169686472027854	ENSG00000106105.15
FGF9	-1.55000174281728	0.432526630783986	-3.58359840180889	0.000338893009558939	0.00169686472027854	ENSG00000102678.7
BCL2L2-PABPN1	1.21255291228636	0.338367585729489	3.58353744101171	0.000338972149318115	0.00169686472027854	ENSG00000258643.6
SCEL	-2.66690457916163	0.744245647234436	-3.58336604194014	0.00033919475352522	0.00169747729046974	ENSG00000136155.17
ENSG00000213703	1.44570230746984	0.403536822068421	3.58257841269494	0.000340219444870404	0.00170210230395282	ENSG00000213703.2
ENSG00000273568	1.17735897602105	0.328665592674036	3.58223982754633	0.000340660827455155	0.00170380718043504	ENSG00000273568.1
ENSG00000280077	1.56355912935769	0.436508206296727	3.58196960974159	0.000341013470088037	0.00170506735044019	ENSG00000280077.1
NPC2	-1.40360994483442	0.391915421038193	-3.58141034898863	0.000341744407878374	0.00170821769404376	ENSG00000119655.11
RNU6-1157P	1.28102039905936	0.357726111759124	3.58100892540363	0.000342269960312301	0.00171033985774235	ENSG00000207185.1
RN7SL430P	1.20922000699812	0.337739228398427	3.58033626337187	0.000343152319360217	0.00171323246708882	ENSG00000243911.3
RAB1AP1	1.7435977679975	0.487033862731511	3.58003395948404	0.000343549556732796	0.00171471021021807	ENSG00000229023.1
NHLRC1	1.13530491932099	0.317181552479278	3.57935356090788	0.000344445197330345	0.00171852630232707	ENSG00000187566.6
ZDHHC2	-1.04336153352956	0.291498845683221	-3.57929902289701	0.000344517082751722	0.00171852630232707	ENSG00000104219.13
EFHD2	-1.72759814155963	0.482740798246708	-3.57872826956865	0.000345270223301598	0.00172177598104021	ENSG00000142634.13
MSANTD3	1.1961251836135	0.334346637120072	3.57750026713724	0.00034689586498341	0.00172784749220413	ENSG00000066697.15
FDFT1	1.0324813713738	0.288718793577922	3.57607954293126	0.000348785566051693	0.00173623855411094	ENSG00000079459.13
ANP32E	-1.05775345751304	0.295801816717543	-3.57588560222765	0.000349044271649192	0.00173701579205967	ENSG00000143401.15
MCM3	-1.02708413880716	0.287255312046929	-3.57550964502049	0.000349546287941578	0.00173900305120171	ENSG00000112118.20
DNA2	1.37089954862982	0.383443225436059	3.57523476147167	0.000349913767728921	0.00174032001659009	ENSG00000138346.15
TIMP3	-1.74824625795657	0.489050482137044	-3.574776678099	0.000350526962294793	0.00174234637700684	ENSG00000100234.12
COL18A1	1.70556809235119	0.477453105882668	3.57222116965416	0.000353966272925848	0.00175840974831306	ENSG00000182871.16
PPP1R36	-1.39835200718631	0.391510586187878	-3.5716837718285	0.000354693530339448	0.00176098942723499	ENSG00000165807.8
ENSG00000283057	-1.34322736694622	0.376168794237291	-3.57081019883563	0.000355878714527818	0.00176583827440041	ENSG00000283057.1
FDXR	-1.15912626428394	0.324849447182024	-3.56819528042614	0.000359448570544424	0.00178198522897243	ENSG00000161513.12
TMEM38A	1.22047554888569	0.342133127655547	3.56725335909137	0.000360742653668876	0.00178787733095769	ENSG00000072954.7
RHOF	-1.25483920874036	0.351804442295595	-3.56686572958626	0.000361276472814506	0.0017899991419291	ENSG00000139725.8
TKFC	1.68975598038439	0.473830525892156	3.5661610809114	0.000362248763266723	0.00179429154896811	ENSG00000149476.16
TSPAN32	-1.66934209935643	0.468129164820379	-3.56598610983137	0.000362490571309742	0.00179496427635394	ENSG00000064201.16
OSMR	1.06780096696799	0.29945831991437	3.5657749207747	0.000362782633207642	0.00179588538245291	ENSG00000145623.13
NELFB	-1.04585964879353	0.293523078410583	-3.56312578369247	0.000366464972214551	0.00181146652202377	ENSG00000188986.9
RGL2	-1.15008363909076	0.322848361821482	-3.5623028489353	0.000367615958541747	0.0018166256953325	ENSG00000237441.10
GUCD1	1.18643251721649	0.33318225866272	3.56091144221912	0.000369569721823168	0.00182521529281871	ENSG00000138867.17
ENSG00000257681	1.97519865103047	0.554798244098038	3.56021071090744	0.000370557334996333	0.00182902607641006	ENSG00000257681.1
